year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_
2007,Russia,0.6053511705685619,0.11794871794871795,0.525,0.621697357886309,0.04185092627731728,0.20935412026726058,0.42857142857142855,0.6944908180300501
2000,India,0.3377926421404682,0.9179487179487178,0.875,0.057646116893514815,0.07219656287179187,0.11358574610244988,0.7857142857142857,0.14023372287145242
2008,Brazil,0.9096989966555183,0.7230769230769231,0.4,0.7934347477982385,0.7922316787996128,0.9710467706013364,0.9285714285714285,0.6393989983305509
2010,Russia,0.7759197324414715,0.4,0.9750000000000001,0.5056044835868695,0.1033246769092649,0.020044543429844117,0.21428571428571427,0.05342237061769617
2021,Argentina,0.26421404682274247,0.158974358974359,0.925,0.7630104083266613,0.5786366925070222,0.801781737193764,0.2857142857142857,0.40567612687813015
2015,Russia,0.648829431438127,0.8820512820512819,0.75,0.9567654123298639,0.5927250730244888,0.7884187082405345,0.14285714285714285,0.17529215358931555
2006,Argentina,0.5986622073578595,0.8256410256410257,0.275,0.7089671737389912,0.7646944216123064,0.2962138084632517,0.5714285714285714,0.10851419031719534
2009,South Africa,0.4013377926421404,0.7230769230769231,0.125,0.42313851080864695,0.7167987961019403,0.133630289532294,0.6428571428571428,0.5659432387312187
2022,Australia,0.36789297658862874,0.2717948717948718,0.8500000000000001,0.8194555644515613,0.6550932058040029,0.14476614699331852,0.5714285714285714,0.9282136894824708
2002,Australia,0.34448160535117056,0.4,0.175,0.8078462770216173,0.8843332360032805,0.6971046770601336,0.42857142857142855,0.05342237061769617
2017,China,0.6187290969899665,0.10256410256410256,0.8500000000000001,0.06044835868694956,0.11590240384235352,0.6414253897550111,0.6428571428571428,0.42070116861435725
2023,Germany,0.4448160535117057,0.18974358974358976,0.5,0.9907926341072857,0.7277567185306524,0.7817371937639199,0.07142857142857142,0.7078464106844741
2012,China,0.8361204013377926,0.7846153846153846,0.4,0.20256204963971172,0.10080892999470684,0.9376391982182628,0.42857142857142855,0.4624373956594323
2006,Argentina,0.6722408026755853,0.7128205128205128,0.8999999999999999,0.19575660528422736,0.2970238524580303,0.690423162583519,0.42857142857142855,0.8063439065108513
2003,UK,0.07023411371237456,0.5948717948717948,0.6,0.1373098478783026,0.5195257679818209,0.15367483296213813,0.7142857142857142,0.17863105175292154
2012,Canada,0.6421404682274247,0.8974358974358974,0.575,0.7742193755004003,0.1698046004755161,0.2427616926503341,0.2857142857142857,0.9599332220367278
2019,India,0.2709030100334448,0.5846153846153846,0.55,0.7045636509207366,0.3964180189915137,0.8418708240534521,0.5714285714285714,0.38397328881469117
2000,Canada,0.5953177257525083,0.4666666666666666,0.375,0.0876701361088871,0.17607511219633876,0.20712694877505572,0.8571428571428571,0.340567612687813
2007,France,0.6822742474916387,0.3384615384615384,0.7749999999999999,0.7754203362690152,0.31634062132479296,0.07126948775055682,0.7857142857142857,0.8747913188647747
2013,Canada,0.23076923076923078,0.9384615384615385,0.25,0.777021617293835,0.18011026351499226,0.7015590200445435,0.7142857142857142,0.5626043405676127
2015,USA,0.4581939799331103,0.08205128205128207,0.95,0.28863090472377895,0.6986143329246253,0.40089086859688206,0.14285714285714285,0.5158597662771285
2013,Canada,0.1906354515050167,0.9333333333333332,0.8999999999999999,0.210568454763811,0.835485400304773,0.9198218262806237,0.21428571428571427,0.7262103505843072
2011,China,0.05351170568561872,0.8256410256410257,0.32499999999999996,0.6088871096877502,0.13306238164907475,0.6503340757238307,0.0,0.5792988313856426
2018,Brazil,0.3812709030100334,0.12820512820512822,0.725,0.6657325860688551,0.3179155018924672,0.08908685968819598,0.3571428571428571,0.1619365609348915
2022,Indonesia,0.36454849498327757,0.5641025641025641,0.575,0.1917534027221777,0.599078733680699,0.9487750556792873,0.21428571428571427,0.674457429048414
2014,Brazil,0.9999999999999999,0.8666666666666666,0.35,0.7485988791032826,0.9087181053021698,0.25612472160356353,0.0,0.13188647746243737
2001,Australia,0.4481605351170568,0.5743589743589743,1.0,0.5848678943154524,0.04484212985113798,0.3363028953229399,0.07142857142857142,0.8063439065108513
2001,Indonesia,0.33444816053511706,0.9076923076923076,0.025000000000000022,0.5700560448358687,0.27723658905515164,0.40089086859688206,1.0,0.989983305509182
2022,Mexico,0.5819397993311036,0.9435897435897435,0.25,0.1373098478783026,0.5159542837943814,0.0489977728285078,0.14285714285714285,0.3756260434056762
2021,India,0.0903010033444816,0.42051282051282046,0.525,0.017213771016813456,0.34129696013144767,0.49443207126948774,0.5714285714285714,0.44407345575959933
2018,India,0.963210702341137,0.37948717948717947,0.525,0.8274619695756604,0.40906542521474615,0.1202672605790646,0.8571428571428571,0.04507512520868115
2021,USA,0.6354515050167223,0.9384615384615385,0.6,0.6629303442754203,0.8369891461027342,0.3986636971046771,0.5,0.011686143572621044
2021,UK,0.7558528428093646,0.6769230769230768,0.75,0.755004003202562,0.9758203224596038,0.34966592427616927,0.42857142857142855,0.9215358931552586
2016,China,0.1705685618729097,0.11794871794871795,0.625,0.8382706164931946,0.5235348692304931,0.7728285077951002,0.8571428571428571,0.12687813021702837
2019,Australia,0.41137123745819393,0.041025641025641026,0.6,0.6056845476381104,0.040201961225418546,0.801781737193764,1.0,0.44407345575959933
2009,South Africa,0.4247491638795986,0.5641025641025641,0.04999999999999999,0.9339471577261809,0.08731012850964515,0.15144766146993321,0.7142857142857142,0.8146911519198664
2005,France,0.826086956521739,0.9282051282051282,0.375,0.4003202562049639,0.7367898108552768,0.36525612472160357,0.7857142857142857,0.8898163606010017
2014,UK,0.0,0.8461538461538461,0.22499999999999998,0.41313050440352284,0.8666665001142544,0.3719376391982183,0.9285714285714285,0.5191986644407346
2021,India,0.3010033444816053,0.6769230769230768,0.275,0.8162530024019214,0.09792866152343344,0.1492204899777283,0.21428571428571427,0.5642737896494157
2010,Brazil,0.983277591973244,0.13846153846153847,0.55,0.1088871096877502,0.9043792891280178,0.7973273942093541,0.0,0.669449081803005
2004,Canada,0.4749163879598661,0.2564102564102564,0.2,0.3819055244195356,0.04083335515236918,0.7060133630289532,0.5,0.9616026711185308
2000,Canada,0.3846153846153846,0.8769230769230769,0.30000000000000004,0.7117694155324259,0.23386459261038584,0.1893095768374165,0.21428571428571427,0.6026711185308848
2007,Mexico,0.12040133779264212,0.1846153846153846,0.22499999999999998,0.15172137710168135,0.9124874629418072,0.36525612472160357,0.14285714285714285,0.5592654424040067
2020,Australia,0.9765886287625419,0.27692307692307694,0.95,0.5408326661329063,0.9535886335118248,0.1046770601336303,0.5714285714285714,0.013355592654424042
2011,China,0.02006688963210701,0.12820512820512822,0.95,0.19095276220976778,0.6315059271082539,0.6280623608017817,0.6428571428571428,0.08013355592654425
2011,China,0.7391304347826088,0.6769230769230768,0.6,0.8250600480384307,0.7326096448249331,0.1202672605790646,0.21428571428571427,0.5759599332220368
2004,Germany,0.7725752508361204,0.9435897435897435,0.925,0.20576461168935148,0.576066062242556,0.9866369710467706,0.21428571428571427,0.9365609348914858
2006,Argentina,0.24414715719063546,0.26666666666666666,0.7749999999999999,0.07566052842273815,0.6897427686891108,0.779510022271715,0.9285714285714285,0.8664440734557595
2003,Japan,0.6722408026755853,0.4769230769230769,0.6,0.47638110488390717,0.7705510374310288,0.38975501113585753,0.5714285714285714,0.9833055091819698
2005,India,0.09364548494983277,0.6358974358974359,0.0,0.4639711769415532,0.0119703957867076,0.576837416481069,0.8571428571428571,0.5275459098497496
2012,China,0.2575250836120401,0.9999999999999999,0.7749999999999999,0.8807045636509208,0.7255413602071779,0.910913140311804,0.7857142857142857,0.7879799666110183
2019,Mexico,0.7892976588628763,0.10256410256410256,0.7,0.5644515612489992,0.8021487366887332,0.5523385300668151,0.7142857142857142,0.8397328881469115
2014,Brazil,0.8662207357859532,0.49743589743589733,0.625,0.10808646917534023,0.4405618717539603,0.1737193763919822,0.7857142857142857,0.6477462437395659
2002,Australia,0.6120401337792643,0.3846153846153846,0.75,0.05644515612489989,0.026100772774820022,0.3763919821826281,0.9285714285714285,0.337228714524207
2022,France,0.5083612040133779,0.8666666666666666,0.525,0.7650120096076861,0.569606427889253,0.8418708240534521,0.07142857142857142,0.4691151919866444
2007,Germany,0.1605351170568562,0.4769230769230769,0.7,0.43674939951961567,0.45521211690588165,0.643652561247216,0.9285714285714285,0.8580968280467445
2019,Mexico,0.06354515050167225,0.11282051282051284,0.925,0.9179343474779824,0.5592933467842802,0.6503340757238307,0.7857142857142857,0.29716193656093487
2015,Russia,0.11705685618729095,0.6358974358974359,0.375,0.31465172137710173,0.03228661333532113,0.8663697104677061,0.2857142857142857,0.9232053422370619
2012,USA,0.2274247491638796,0.7692307692307692,0.7,0.8506805444355483,0.037739668018114854,0.8930957683741649,1.0,0.22871452420701166
2017,France,0.34448160535117056,0.005128205128205127,0.475,0.6725380304243395,0.24347009892557317,0.9198218262806237,0.21428571428571427,0.7495826377295493
2009,Argentina,0.3812709030100334,0.8564102564102564,0.675,0.24859887910328263,0.21755922891454105,0.09354120267260581,0.5714285714285714,0.6293823038397328
2018,Russia,0.34782608695652173,0.1846153846153846,0.7749999999999999,0.3746997598078463,0.6360257165211447,0.5434298440979956,0.7857142857142857,0.7495826377295493
2016,South Africa,0.24080267558528423,0.5538461538461539,0.04999999999999999,0.44715772618094474,0.4738577324213088,0.7394209354120267,0.2857142857142857,0.43572621035058434
2023,Argentina,0.5117056856187291,0.41538461538461535,0.65,0.24619695756605284,0.4279406275606761,0.757238307349666,0.5714285714285714,0.9332220367278798
2018,Canada,0.8294314381270903,0.717948717948718,0.22499999999999998,0.4123298638911129,0.21141675059274298,0.6057906458797326,0.7142857142857142,0.6310517529215358
2022,USA,0.2809364548494983,0.3692307692307692,0.675,0.026020816653322648,0.7506663767515955,0.1648106904231626,0.5714285714285714,0.2871452420701169
2004,India,0.9464882943143812,0.8717948717948717,0.475,0.07566052842273815,0.25426080483762825,0.7973273942093541,0.9285714285714285,0.6377295492487478
2020,Brazil,0.8762541806020067,0.7282051282051282,0.7749999999999999,0.20776621297037626,0.670111177725537,0.7193763919821826,0.07142857142857142,0.2854757929883138
2022,USA,0.16387959866220736,0.6461538461538461,0.125,0.39551641313050445,0.49126435444656064,0.0846325167037862,0.9285714285714285,0.2921535893155259
2008,Argentina,0.7892976588628763,0.7948717948717948,0.625,0.455964771817454,0.2830626240136953,0.46325167037861914,1.0,0.39899833055091816
2011,Japan,0.5752508361204013,0.7538461538461537,0.275,0.9259407526020815,0.4031642579415189,0.1714922048997773,0.5714285714285714,0.8514190317195325
2020,Russia,0.568561872909699,0.035897435897435895,0.8500000000000001,0.6537229783827061,0.8071909169531476,0.3363028953229399,0.14285714285714285,0.4991652754590985
2000,India,0.3913043478260869,0.3948717948717948,0.925,0.47477982385908724,0.24843407730621264,0.015590200445434313,0.21428571428571427,0.6777963272120201
2000,Indonesia,0.5016722408026756,0.9333333333333332,1.0,0.14971977582065651,0.6705851609629281,0.3986636971046771,0.0,0.39065108514190316
2014,Japan,0.39799331103678925,0.12820512820512822,0.8,0.2606084867894315,0.7501970606658999,0.5478841870824054,0.9285714285714285,0.2621035058430718
2001,Canada,0.5418060200668896,0.7384615384615384,0.75,0.2189751801441153,0.38161627908597395,0.6191536748329621,0.0,0.9549248747913188
2021,Japan,0.6287625418060201,0.9743589743589743,0.22499999999999998,0.43875100080064056,0.3050952668003929,0.6636971046770601,0.0,0.6026711185308848
2015,Germany,0.6755852842809364,0.05128205128205129,0.32499999999999996,0.028422738190552438,0.15329631436358343,0.8351893095768375,0.5714285714285714,0.9332220367278798
2007,Germany,0.5351170568561873,0.6820512820512821,0.475,0.942353883106485,0.7614059349010982,0.21380846325167036,0.7142857142857142,0.20200333889816358
2012,South Africa,0.7224080267558528,0.4666666666666666,0.7749999999999999,0.07886309047237791,0.041107464012000924,0.11804008908685969,0.5,0.14524207011686147
2020,Argentina,0.14046822742474913,0.5794871794871795,0.925,0.7125700560448358,0.5841379804047694,0.8507795100222717,0.2857142857142857,0.8547579298831385
2000,Australia,0.21404682274247488,0.08717948717948718,0.2,0.22818254603682944,0.9936944074895613,0.15367483296213813,0.2857142857142857,0.681135225375626
2015,France,0.822742474916388,0.041025641025641026,0.925,0.3158526821457166,0.9875521660061547,0.9755011135857461,0.5714285714285714,0.18530884808013354
2006,France,0.3244147157190635,0.6666666666666666,0.7,0.655324259407526,0.4932376287670777,0.8418708240534521,0.14285714285714285,0.2687813021702838
2004,Indonesia,0.02341137123745818,0.8256410256410257,0.6,0.732586068855084,0.07852416125725507,0.49888641425389757,0.14285714285714285,0.7996661101836393
2021,Indonesia,0.1538461538461538,0.7794871794871794,0.2,0.7421937550040032,0.531430156191144,0.9821826280623609,0.42857142857142855,0.45242070116861444
2022,India,0.2240802675585284,0.5435897435897435,0.04999999999999999,0.6040832666132906,0.5768821420294541,0.0957683741648107,0.5714285714285714,0.669449081803005
2002,Canada,0.9598662207357861,0.09743589743589742,0.575,0.4695756605284227,0.8204056178692275,0.3006681514476615,0.3571428571428571,0.31719532554257096
2011,China,0.5752508361204013,0.6871794871794872,0.65,0.07085668534827863,0.8410656824183684,0.6369710467706015,0.9285714285714285,0.38063439065108506
2015,South Africa,0.9364548494983277,0.24102564102564103,0.2,0.8979183346677342,0.36653990497018873,0.34966592427616927,0.07142857142857142,0.989983305509182
2018,Germany,0.5785953177257525,0.9128205128205128,0.55,0.2934347477982385,0.7270103740138815,0.9287305122494431,0.0,0.2470784641068447
2004,India,0.48160535117056846,0.8358974358974359,0.8500000000000001,0.8546837469975981,0.7080410549619643,0.0645879732739421,0.07142857142857142,0.5058430717863105
2021,China,0.31438127090301005,0.7076923076923077,0.825,0.31905524419535625,0.15732224836265762,0.5478841870824054,0.9285714285714285,0.8447412353923205
2013,France,0.608695652173913,0.9487179487179487,0.925,0.31465172137710173,0.3261007508134419,0.5902004454342985,0.9285714285714285,0.2387312186978297
2004,Australia,0.14046822742474913,0.03076923076923077,0.375,0.08286629303442752,0.1500387860185961,0.6525612472160356,0.0,0.41402337228714525
2014,Japan,0.8996655518394648,0.7384615384615384,0.32499999999999996,0.19655724579663728,0.9898805680115523,0.2538975501113586,0.6428571428571428,0.6143572621035058
2016,Germany,0.8327759197324414,0.3282051282051282,0.75,0.6629303442754203,0.426457234075152,0.36302895322939865,0.6428571428571428,0.4808013355592654
2013,India,0.31772575250836116,0.9076923076923076,0.42500000000000004,0.29223378702962366,0.760376134302847,0.844097995545657,0.5714285714285714,0.45909849749582643
2019,USA,0.9565217391304347,0.26666666666666666,0.09999999999999998,0.45156124899919936,0.9710183637871596,0.19376391982182634,1.0,0.3622704507512521
2004,China,0.8294314381270903,0.7230769230769231,0.275,0.6421136909527622,0.1457830864836874,0.8262806236080179,0.6428571428571428,0.5859766277128547
2011,Japan,0.6688963210702341,0.8769230769230769,0.42500000000000004,0.23698959167333863,0.9867400320903963,0.5612472160356348,1.0,0.6243739565943238
2015,Germany,0.12374581939799328,0.041025641025641026,0.30000000000000004,0.4859887910328262,0.6489836874916792,0.7616926503340756,0.7857142857142857,0.652754590984975
2015,France,0.4782608695652174,0.4,0.32499999999999996,0.12930344275420333,0.5907184389400002,0.7126948775055679,0.9285714285714285,0.06844741235392318
2020,Mexico,0.5083612040133779,0.764102564102564,0.30000000000000004,0.39111289031224983,0.019040415783949046,0.2048997772828508,0.8571428571428571,0.6310517529215358
2006,Canada,0.2341137123745819,0.4564102564102564,0.04999999999999999,0.699759807846277,0.952019053817966,0.5679287305122495,0.5,0.9532554257095158
2003,China,0.0802675585284281,0.26666666666666666,0.625,0.7401921537229783,0.811418480087154,0.8663697104677061,1.0,0.5409015025041736
2000,France,0.7792642140468228,0.2205128205128205,0.6,0.5960768614891914,0.04149730933429722,0.4298440979955457,0.42857142857142855,0.7145242070116861
2004,Germany,0.12374581939799328,0.13333333333333333,0.65,0.3570856685348278,0.8592233921874487,0.9665924276169264,1.0,0.5559265442404007
2022,China,0.5953177257525083,0.8564102564102564,0.2,0.5560448358686949,0.06743590163789263,0.44988864142538976,0.14285714285714285,0.8547579298831385
2009,South Africa,0.9397993311036789,0.5743589743589743,0.30000000000000004,0.05684547638110485,0.23403748750690045,0.1403118040089087,0.5,0.9298831385642736
2021,Japan,0.8795986622073578,0.07692307692307693,0.625,0.15292233787029622,0.43279434259856936,0.38752783964365256,0.07142857142857142,0.18363939899833054
2004,UK,0.27759197324414714,0.3846153846153846,0.6,0.9055244195356285,0.8806973475625972,0.9510022271714922,0.07142857142857142,0.43572621035058434
2003,Germany,0.8528428093645485,0.3692307692307692,0.5,0.9487590072057646,0.7428175481533466,0.3184855233853007,0.7142857142857142,0.39065108514190316
2001,South Africa,0.0,0.1794871794871795,0.35,0.08606885508406723,0.5568859139607376,0.8685968819599109,0.6428571428571428,0.40400667779632715
2019,Russia,0.01672240802675584,0.43589743589743585,0.925,0.6060848678943155,0.006438063399688135,0.8819599109131404,0.14285714285714285,0.12353923205342238
2009,India,0.6053511705685619,0.3333333333333333,0.35,0.8923138510808646,0.6638553607503646,0.34966592427616927,0.42857142857142855,0.8130217028380633
2018,Mexico,0.36454849498327757,0.3435897435897436,0.44999999999999996,0.9271417133706965,0.32891396961840846,0.08017817371937637,0.0,0.033388981636060105
2000,Indonesia,0.38795986622073586,0.7384615384615384,0.675,0.5960768614891914,0.2711298539527734,0.7238307349665924,0.5,0.5275459098497496
2023,Japan,0.5652173913043478,0.22564102564102564,0.55,0.654123298638911,0.5432927517543764,0.30957683741648107,0.7857142857142857,0.66110183639399
2004,China,0.19397993311036787,0.641025641025641,0.35,0.9411529223378703,0.022030694252658974,0.7817371937639199,0.42857142857142855,0.20534223706176957
2012,Canada,0.21404682274247488,0.5692307692307692,0.42500000000000004,0.466773418734988,0.1956599361899097,0.4409799554565701,0.21428571428571427,0.9065108514190319
2003,France,0.48494983277591974,0.5692307692307692,0.8,0.04363490792634106,0.2944465440686178,0.4832962138084633,0.9285714285714285,0.8380634390651085
2015,Indonesia,0.7558528428093646,0.6615384615384615,0.275,0.4051240992794235,0.7365906835949887,0.77728285077951,1.0,0.4707846410684473
2023,USA,0.6220735785953178,0.5487179487179487,0.15000000000000002,0.09207365892714173,0.8558403760972986,0.38084632516703787,0.2857142857142857,0.41068447412353926
2015,France,0.29765886287625415,0.8769230769230769,0.32499999999999996,0.6857485988791032,0.6483974206082939,0.4409799554565701,0.6428571428571428,0.2353923205342237
2022,China,0.43143812709030094,0.6769230769230768,0.8500000000000001,0.7021617293835067,0.5750967487340927,0.3741648106904231,0.8571428571428571,0.7295492487479132
2001,Mexico,0.1705685618729097,0.5487179487179487,0.09999999999999998,0.6309047237790232,0.0916548053574469,0.36525612472160357,0.0,0.13021702838063437
2016,Argentina,0.07357859531772576,0.8307692307692307,1.0,0.5184147317854283,0.9684304558031922,0.5256124721603563,0.21428571428571427,0.679465776293823
2019,France,0.785953177257525,0.6051282051282051,0.55,0.888310648518815,0.9526334858099376,0.8084632516703786,1.0,0.8414023372287145
2023,Argentina,0.26755852842809363,0.29230769230769227,0.9750000000000001,0.38871096877502,0.6687972880413775,0.3608017817371938,0.0,0.22704507512520866
2011,India,0.17725752508361203,0.20512820512820512,0.95,0.41192954363490797,0.41045662540909833,0.5233853006681515,0.0,0.8664440734557595
2017,Mexico,0.6923076923076923,0.15384615384615385,0.44999999999999996,0.2065652522017614,0.5441332890524966,0.6703786191536749,0.6428571428571428,0.03171953255425708
2002,Germany,0.6187290969899665,0.8974358974358974,0.2,0.36509207365892715,0.3649692063943535,0.267260579064588,0.0,0.9131886477462436
2000,South Africa,0.6354515050167223,0.7076923076923077,0.175,0.9051240992794234,0.22207936281963747,0.2761692650334076,0.42857142857142855,0.11686143572621038
2000,USA,0.23076923076923078,0.9384615384615385,0.25,0.8726981585268214,0.21055802338846866,0.9331848552338531,0.42857142857142855,0.6444073455759599
2018,Brazil,0.2341137123745819,0.6051282051282051,0.7,0.933146517213771,0.6117886114123627,0.7238307349665924,0.21428571428571427,0.24874791318864775
2010,China,0.22073578595317722,0.47179487179487173,0.275,0.7778222578062449,0.6765100192522195,0.576837416481069,1.0,0.8363939899833055
2004,Australia,0.1739130434782608,0.061538461538461535,0.35,0.5848678943154524,0.3687099008470907,0.645879732739421,0.8571428571428571,0.5108514190317196
2011,Brazil,0.6588628762541805,0.6717948717948717,0.44999999999999996,0.7489991993594876,0.7809891742305228,0.02672605790645881,0.7857142857142857,0.13355592654424042
2002,France,0.8494983277591973,0.5846153846153846,0.925,0.9515612489991994,0.13618803191848322,0.6169265033407572,0.07142857142857142,0.5709515859766277
2000,Indonesia,0.725752508361204,0.9897435897435897,0.2,0.5228182546036829,0.38538185161750094,0.5077951002227171,0.7857142857142857,0.40734557595993315
2000,China,0.7959866220735786,0.24102564102564103,0.0,0.3590872698158527,0.2741743519062033,0.5456570155902005,0.14285714285714285,0.66110183639399
2007,South Africa,0.4046822742474917,0.5282051282051282,0.04999999999999999,0.4391513210568455,0.8911663896190971,0.3585746102449889,0.5,0.8814691151919867
2009,Russia,0.6555183946488294,0.6512820512820512,0.8999999999999999,0.47558046437149715,0.6619424594065922,0.08017817371937637,0.8571428571428571,0.40901502504173626
2010,South Africa,0.35451505016722407,0.6461538461538461,0.65,0.48478783026421135,0.7340340626802219,0.19153674832962136,0.5,0.2888146911519198
2011,Australia,0.5284280936454849,0.558974358974359,0.275,0.8502802241793435,0.8338765642886883,0.9510022271714922,0.7142857142857142,0.013355592654424042
2012,USA,0.48160535117056846,0.7794871794871794,0.175,0.2746196957566053,0.6563284637068224,0.40757238307349664,0.7142857142857142,0.5742904841402336
2011,South Africa,0.17725752508361203,0.20512820512820512,0.30000000000000004,0.8274619695756604,0.8005426939302831,0.4654788418708241,0.3571428571428571,0.40066777963272115
2013,Canada,0.38795986622073586,0.7230769230769231,0.125,0.22578062449959965,0.6836654087241912,0.051224944320712715,1.0,0.37395659432387307
2001,Russia,0.9665551839464882,0.6205128205128204,0.95,0.48278622898318657,0.6270099291883209,0.035634743875278416,0.6428571428571428,0.18196994991652754
2018,Brazil,0.2508361204013378,0.8974358974358974,0.7749999999999999,0.7578062449959968,0.020875570978426947,0.7171492204899776,0.5714285714285714,0.42904841402337224
2017,Germany,0.1337792642140468,0.8461538461538461,0.44999999999999996,0.33026421136909523,0.6683811586814767,0.5367483296213809,0.7142857142857142,0.9849749582637728
2002,India,0.42140468227424754,0.31282051282051276,0.875,0.5404323458767013,0.026249881919913797,0.5077951002227171,0.7857142857142857,0.29716193656093487
2022,Canada,0.7926421404682273,0.27692307692307694,0.25,0.8907125700560448,0.42753760469381885,0.24053452115812918,0.5714285714285714,0.5993322203672787
2016,UK,0.5852842809364548,0.9794871794871794,0.725,0.7245796637309848,0.9232536079949785,0.7438752783964365,0.21428571428571427,0.7762938230383973
2007,Russia,0.6822742474916387,0.5282051282051282,0.8500000000000001,0.432746196957566,0.7429952523045914,0.1670378619153675,0.7857142857142857,0.7479131886477461
2009,Germany,0.1906354515050167,0.9076923076923076,0.35,0.5400320256204963,0.9329490669666164,0.1870824053452116,0.0,0.32721202003338895
2001,Germany,0.6220735785953178,0.1641025641025641,0.75,0.6577261809447558,0.20781286476027905,0.4587973273942093,0.0,0.6110183639398998
2018,China,0.3244147157190635,0.641025641025641,0.30000000000000004,0.07566052842273815,0.6657714385993505,0.28507795100222716,1.0,0.8714524207011685
2008,Russia,0.8361204013377926,0.8102564102564103,0.30000000000000004,0.489191353082466,0.9749359269975427,0.244988864142539,0.7857142857142857,0.013355592654424042
2006,USA,0.6321070234113711,0.9487179487179487,0.09999999999999998,0.5340272217774219,0.8204749297010185,0.643652561247216,0.6428571428571428,0.43405676126878134
2003,France,0.2006688963210702,0.3384615384615384,0.44999999999999996,0.2826261008807045,0.8235509874466451,0.6503340757238307,1.0,0.22370617696160267
2020,Australia,0.06354515050167225,0.7230769230769231,0.725,0.15092073658927138,0.016356363613825493,0.8240534521158129,0.2857142857142857,0.38731218697829706
2017,UK,0.043478260869565216,0.5384615384615384,0.95,0.15412329863891114,0.8541766086459353,0.4164810690423163,0.9285714285714285,0.41569282136894825
2012,Australia,0.3712374581939799,0.061538461538461535,0.6,0.9139311449159326,0.28009727745068236,0.07126948775055682,0.8571428571428571,0.7462437395659431
2010,Brazil,0.26755852842809363,0.6923076923076923,0.875,0.24579663730984788,0.758235809252547,0.27171492204899783,0.07142857142857142,0.09181969949916524
2023,Brazil,0.648829431438127,0.6923076923076923,0.825,0.6168935148118495,0.03691825434356478,0.979955456570156,1.0,0.5125208681135225
2003,Australia,0.5016722408026756,0.9282051282051282,0.175,0.932345876701361,0.44346029927062774,0.5946547884187082,0.3571428571428571,0.5642737896494157
2020,South Africa,0.26755852842809363,0.49743589743589733,0.475,0.8194555644515613,0.5752334446767069,0.7082405345211581,0.42857142857142855,0.4924874791318865
2003,USA,0.1505016722408027,0.23076923076923075,0.125,0.7017614091273018,0.5617636293399882,0.004454342984409804,0.0,0.7312186978297162
2009,Argentina,0.1270903010033445,0.04615384615384615,0.675,0.18494795836669334,0.9623904753956697,0.5167037861915368,0.3571428571428571,0.3823038397328882
2004,South Africa,0.8662207357859532,0.41538461538461535,0.95,0.38630904723779025,0.7144674336166498,0.035634743875278416,0.5,0.9449081803005008
2008,Indonesia,0.24414715719063546,0.30256410256410254,0.125,0.06805444355484389,0.1858294355559371,0.5679287305122495,0.7857142857142857,0.4808013355592654
2023,South Africa,0.6555183946488294,0.7589743589743589,0.725,0.4583666933546837,0.4161710585291382,0.9198218262806237,0.2857142857142857,0.5709515859766277
2002,India,0.8127090301003345,0.3538461538461538,0.625,0.33666933546837474,0.6194079730346888,0.9688195991091315,0.9285714285714285,0.8247078464106844
2016,Japan,0.6153846153846153,0.9487179487179487,0.575,0.5284227381905524,0.02838337669454334,0.5389755011135858,0.7857142857142857,0.2737896494156928
2002,France,0.862876254180602,0.9641025641025641,0.4,0.7634107285828663,0.8541444825946755,0.45657015590200445,0.42857142857142855,0.0734557595993322
2015,India,0.3946488294314381,0.6205128205128204,0.35,0.2754203362690152,0.6942328463669502,0.9443207126948776,0.6428571428571428,0.7078464106844741
2003,China,0.9598662207357861,0.9282051282051282,0.04999999999999999,0.6028823058446757,0.5406802872176779,0.6726057906458797,0.3571428571428571,0.4824707846410684
2017,Japan,0.1337792642140468,0.7589743589743589,0.22499999999999998,0.8851080864691754,0.5941696027653629,0.06236080178173721,0.21428571428571427,0.8964941569282137
2016,Japan,0.10367892976588627,0.5487179487179487,0.025000000000000022,0.8098478783026422,0.8187824129397037,0.4654788418708241,1.0,0.9833055091819698
2006,Russia,0.6622073578595318,0.1794871794871795,0.575,0.688951160928743,0.935451098067542,0.23830734966592432,1.0,0.39732888146911516
2023,USA,0.9464882943143812,0.4564102564102564,0.09999999999999998,0.15252201761409126,0.4205506295666111,0.46770601336302897,0.42857142857142855,0.41402337228714525
2022,USA,0.8127090301003345,0.558974358974359,0.875,0.9027221777421937,0.9586693732194408,0.4543429844097996,0.6428571428571428,0.40734557595993315
2004,Japan,0.0769230769230769,0.8615384615384615,0.525,0.5648518815052042,0.904078138347929,0.5812917594654788,0.5714285714285714,0.32387312186978295
2011,Indonesia,0.2809364548494983,0.482051282051282,0.7,0.633306645316253,0.972433631785926,0.356347438752784,0.6428571428571428,0.7813021702838063
2016,South Africa,0.9331103678929765,0.8974358974358974,0.4,0.9087269815852681,0.697866749671298,0.16258351893095768,0.6428571428571428,0.7579298831385642
2022,Russia,0.25418060200668896,0.6717948717948717,0.55,0.8202562049639712,0.5927599700849283,0.5033407572383074,0.8571428571428571,0.4774624373956594
2012,France,0.7826086956521738,0.13846153846153847,0.95,0.14811849479583664,0.16014899566361968,0.8307349665924276,0.42857142857142855,0.04340567612687812
